"ASV_ID","Kingdom","Phylum","PC","Class","Order","Family","Genus","Species","last"
"ASV_855","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","Unassigned","g_Mycobacterium"
"ASV_872","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Gammaproteobacteria"
"ASV_873","Bacteria","Firmicutes","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Unassigned","Unassigned","f_Carnobacteriaceae"
"ASV_863","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","Ruegeria_conchae","s_Ruegeria_conchae"
"ASV_877","Bacteria","Firmicutes","Firmicutes","Bacilli","Lactobacillales","Unassigned","Unassigned","Unassigned","o_Lactobacillales"
"ASV_887","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_871","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Psychroserpens","Psychroserpens_mesophilus","s_Psychroserpens_mesophilus"
"ASV_880","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_874","Bacteria","Chloroflexi","Chloroflexi","Ktedonobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Ktedonobacteria"
"ASV_875","Bacteria","Proteobacteria","Epsilonproteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter","Unassigned","g_Arcobacter"
"ASV_867","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unassigned","g_Stenotrophomonas"
"ASV_886","Bacteria","Bacteroidetes","Bacteroidetes","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Bacteroidetes"
"ASV_883","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_866","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned","o_Rhizobiales"
"ASV_882","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Unassigned","Unassigned","f_Vibrionaceae"
"ASV_864","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Nocardia","Unassigned","g_Nocardia"
"ASV_884","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Unassigned","g_Shewanella"
"ASV_869","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_balearica","s_Pseudomonas_balearica"
"ASV_870","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","Salinisphaera","Salinisphaera_japonica","s_Salinisphaera_japonica"
"ASV_881","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides","Myroides_marinus","s_Myroides_marinus"
"ASV_879","Bacteria","Acidobacteria","Acidobacteria","Acidobacteria_Gp13","Unassigned","Unassigned","Gp13","Unassigned","o_Unassigned"
"ASV_888","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum","Unassigned","g_Ochrobactrum"
"ASV_878","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_876","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Unassigned","g_Novosphingobium"
"ASV_892","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Oceanobacillus","Oceanobacillus_caeni","s_Oceanobacillus_caeni"
"ASV_896","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Unassigned","Unassigned","Unassigned","Unassigned","c_Sphingobacteriia"
"ASV_895","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus","Unassigned","g_Bacillus"
"ASV_898","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_906","Bacteria","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Unassigned","Unassigned","f_Bacteriovoracaceae"
"ASV_889","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges","Unassigned","g_Alkanindiges"
"ASV_890","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_885","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Unassigned","Unassigned","Unassigned","o_Actinomycetales"
"ASV_893","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","Unassigned","g_Sulfitobacter"
"ASV_891","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_897","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Proteobacteria"
"ASV_894","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_905","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unassigned","Unassigned","f_Enterobacteriaceae"
"ASV_915","Bacteria","Deinococcus-Thermus","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus_xinjiangensis","s_Deinococcus_xinjiangensis"
"ASV_921","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_902","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Tenacibaculum_xiamenense","s_Tenacibaculum_xiamenense"
"ASV_901","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unassigned","g_Vibrio"
"ASV_899","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_910","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Unassigned","g_Streptomyces"
"ASV_908","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_916","Bacteria","Candidatus_Saccharibacteria","Candidatus_Saccharibacteria","Unassigned","Unassigned","Unassigned","Saccharibacteria_genera_incertae_sedis","Unassigned","c_Unassigned"
"ASV_918","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Gammaproteobacteria"
"ASV_911","Bacteria","Proteobacteria","Epsilonproteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter","Arcobacter_bivalviorum","s_Arcobacter_bivalviorum"
"ASV_919","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tropicimonas","Tropicimonas_aquimaris","s_Tropicimonas_aquimaris"
"ASV_913","Bacteria","Cyanobacteria","Cyanobacteria","Cyanobacteria","Unassigned","Family_I","GpI","Unassigned","f_Family_I"
"ASV_904","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_koreensis","s_Sphingomonas_koreensis"
"ASV_903","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unassigned","g_Sphingomonas"
"ASV_900","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","Rothia_aeria","s_Rothia_aeria"
"ASV_920","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Unassigned","g_Paracoccus"
"ASV_909","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_922","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_912","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","Unassigned","g_Macrococcus"
"ASV_907","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Unassigned","Unassigned","Unassigned","o_Actinomycetales"
"ASV_935","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_914","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_940","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_917","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Unassigned","Unassigned","Unassigned","o_Sphingomonadales"
"ASV_930","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned","o_Rhizobiales"
"ASV_931","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus_campinensis","s_Cupriavidus_campinensis"
"ASV_932","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","Unassigned","g_Rubellimicrobium"
"ASV_936","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadales_incertae_sedis","Unassigned","Unassigned","f_Alteromonadales_incertae_sedis"
"ASV_941","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_925","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter","Rubrobacter_bracarensis","s_Rubrobacter_bracarensis"
"ASV_928","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_933","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_927","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Unassigned","g_Bradyrhizobium"
"ASV_954","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_923","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Chromohalobacter","Unassigned","g_Chromohalobacter"
"ASV_924","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadales_incertae_sedis","Unassigned","Unassigned","f_Alteromonadales_incertae_sedis"
"ASV_939","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","Unassigned","g_Corynebacterium"
"ASV_937","Bacteria","Bacteroidetes","Bacteroidetes","Bacteroidetes_incertae_sedis","Unassigned","Unassigned","Marinifilum","Marinifilum_flexuosum","f_Unassigned"
"ASV_946","Bacteria","Firmicutes","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto","Unassigned","g_Clostridium_sensu_stricto"
"ASV_948","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_945","Bacteria","Bacteroidetes","Bacteroidetes","Bacteroidetes_incertae_sedis","Unassigned","Unassigned","Unassigned","Unassigned","c_Bacteroidetes_incertae_sedis"
"ASV_929","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Anoxybacillus","Unassigned","g_Anoxybacillus"
"ASV_926","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","Unassigned","g_Arthrobacter"
"ASV_934","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thioclava","Unassigned","g_Thioclava"
"ASV_938","Bacteria","Firmicutes","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Saccharofermentans","Saccharofermentans_acetigenes","s_Saccharofermentans_acetigenes"
"ASV_957","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","Lewinella","Lewinella_cohaerens","s_Lewinella_cohaerens"
"ASV_956","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unassigned","Unassigned","f_Alteromonadaceae"
"ASV_969","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","a_ASV_969"
"ASV_944","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_942","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus","Unassigned","g_Bacillus"
"ASV_952","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_955","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Geodermatophilus","Unassigned","g_Geodermatophilus"
"ASV_943","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea","Unassigned","g_Pantoea"
"ASV_971","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_949","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","Unassigned","Unassigned","Unassigned","o_Acidimicrobiales"
"ASV_953","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unassigned","Unassigned","f_Flavobacteriaceae"
"ASV_958","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Unassigned","Unassigned","f_Oceanospirillaceae"
"ASV_959","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Unassigned","g_Hydrogenophaga"
"ASV_947","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium","Unassigned","g_Brevibacterium"
"ASV_950","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Unassigned","Unassigned","Unassigned","o_Actinomycetales"
"ASV_951","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Unassigned","g_Bifidobacterium"
"ASV_967","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_979","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","a_ASV_979"
"ASV_970","Bacteria","Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Actinobacteria"
"ASV_961","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Unassigned","Unassigned","f_Chitinophagaceae"
"ASV_960","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unassigned","Unassigned","f_Flavobacteriaceae"
"ASV_976","Bacteria","Chloroflexi","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unassigned","Unassigned","f_Anaerolineaceae"
"ASV_988","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_984","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_977","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","Tenacibaculum_xiamenense","s_Tenacibaculum_xiamenense"
"ASV_986","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_978","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","Portibacter","Portibacter_lacus","s_Portibacter_lacus"
"ASV_972","Bacteria","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio_bacteriovorus","s_Bdellovibrio_bacteriovorus"
"ASV_966","Bacteria","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Unassigned","Unassigned","f_Nannocystaceae"
"ASV_964","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium_gossipiicola","s_Methylobacterium_gossipiicola"
"ASV_965","Bacteria","Firmicutes","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XI","Tissierella","Unassigned","g_Tissierella"
"ASV_963","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned","o_Rhizobiales"
"ASV_968","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus","Unassigned","g_Jeotgalicoccus"
"ASV_987","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_962","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","Unassigned","g_Corynebacterium"
"ASV_982","Bacteria","Firmicutes","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Oceanirhabdus","Oceanirhabdus_sediminicola","s_Oceanirhabdus_sediminicola"
"ASV_973","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","Unassigned","Unassigned","f_Methylophilaceae"
